0.02958197592627023,0.4909234642982483,20,0.0001,SAMME
0.029563996456537848,0.7228086590766907,30,0.0001,SAMME
0.02958197592627023,0.9691572189331055,40,0.0001,SAMME
0.02958197592627023,1.445883333683014,60,0.0001,SAMME
0.02958197592627023,1.9285913705825806,80,0.0001,SAMME
0.02958197592627023,2.392822027206421,100,0.0001,SAMME
0.02958197592627023,2.841583788394928,120,0.0001,SAMME
0.029563996456537848,3.283254325389862,140,0.0001,SAMME
0.029563996456537848,4.216213047504425,180,0.0001,SAMME
0.02958197592627023,4.70800244808197,200,0.0001,SAMME
0.029563996456537848,0.48908084630966187,20,0.001,SAMME
0.02958197592627023,0.767078161239624,30,0.001,SAMME
0.035915295101957116,1.0117941498756409,40,0.001,SAMME
0.035915295101957116,1.456604778766632,60,0.001,SAMME
0.03615310521956893,1.9155141711235046,80,0.001,SAMME
0.04845931268919545,2.4745123982429504,100,0.001,SAMME
0.05536890829511806,2.9075079560279846,120,0.001,SAMME
0.06664337755893524,3.523328483104706,140,0.001,SAMME
0.06664337755893524,4.560095191001892,180,0.001,SAMME
0.07242534880682745,4.768792569637299,200,0.001,SAMME
0.07242534880682745,0.4741852879524231,20,0.01,SAMME
0.07831609166352979,0.7102587819099426,30,0.01,SAMME
0.08549395988803463,0.9480217099189758,40,0.01,SAMME
0.11611358964707173,1.3972746133804321,60,0.01,SAMME
0.11611358964707173,1.8956900835037231,80,0.01,SAMME
0.11611358964707173,2.3714134097099304,100,0.01,SAMME
0.1161141618224306,2.7751272320747375,120,0.01,SAMME
0.1161141618224306,3.3081902861595154,140,0.01,SAMME
0.12244855782639825,4.2928014397621155,180,0.01,SAMME
0.12911542487320465,4.730384349822998,200,0.01,SAMME
0.12555887809401833,0.4867134690284729,20,0.1,SAMME
0.12928829981922038,0.7063702940940857,30,0.1,SAMME
0.15049208917495316,0.954696536064148,40,0.1,SAMME
0.182045774336988,1.4354315996170044,60,0.1,SAMME
0.20912597818905826,2.013633668422699,80,0.1,SAMME
0.22430649403499803,2.3285831212997437,100,0.1,SAMME
0.23582291310134823,2.8374189138412476,120,0.1,SAMME
0.24226790394544917,3.401946783065796,140,0.1,SAMME
0.2504528807424336,4.181073606014252,180,0.1,SAMME
0.25031101880640394,4.6485350131988525,200,0.1,SAMME
0.13259563762995907,0.48619920015335083,20,0.2,SAMME
0.18540894357937207,0.7295520305633545,30,0.2,SAMME
0.2028131741435374,1.0247701406478882,40,0.2,SAMME
0.22338432685601894,1.4693198800086975,60,0.2,SAMME
0.24644329411597157,1.8931984901428223,80,0.2,SAMME
0.25419432181523605,2.39336234331131,100,0.2,SAMME
0.25807377646310653,2.8584954738616943,120,0.2,SAMME
0.2658532374144954,3.3477073907852173,140,0.2,SAMME
0.2858046006562332,4.1767725348472595,180,0.2,SAMME
0.28891564197745145,4.636148810386658,200,0.2,SAMME
0.15009748590294864,0.479217529296875,20,0.3,SAMME
0.2139753554482942,0.7141100168228149,30,0.3,SAMME
0.230369562005425,0.9419869184494019,40,0.3,SAMME
0.24807375732510512,1.4074931740760803,60,0.3,SAMME
0.25854317639398017,1.8752365112304688,80,0.3,SAMME
0.274408906143609,2.3629379272460938,100,0.3,SAMME
0.2833473887511431,2.7800753712654114,120,0.3,SAMME
0.2939879549204635,3.2718226313591003,140,0.3,SAMME
0.3170163822409763,4.233921408653259,180,0.3,SAMME
0.3259019282046165,4.680626809597015,200,0.3,SAMME
0.04282489070787973,0.5484825968742371,20,0.0001,SAMME.R
0.049740250209681036,0.813581109046936,30,0.0001,SAMME.R
0.07911073786909542,1.0685116052627563,40,0.0001,SAMME.R
0.08616185489067435,1.6113236546516418,60,0.0001,SAMME.R
0.08613200697026453,2.12711101770401,80,0.0001,SAMME.R
0.09195050981616118,2.663670063018799,100,0.0001,SAMME.R
0.10390401749620795,3.267034649848938,120,0.0001,SAMME.R
0.10986968423302917,3.9058111906051636,140,0.0001,SAMME.R
0.11766596607048142,4.8142300844192505,180,0.0001,SAMME.R
0.11766596607048142,5.3052549958229065,200,0.0001,SAMME.R
0.11766596607048142,0.5580061674118042,20,0.001,SAMME.R
0.11798501825350191,0.8155690431594849,30,0.001,SAMME.R
0.12431939317367538,1.0706360936164856,40,0.001,SAMME.R
0.14293541783028554,1.5915091633796692,60,0.001,SAMME.R
0.16914701577171043,2.1694482564926147,80,0.001,SAMME.R
0.18500649832066654,2.659649133682251,100,0.001,SAMME.R
0.2038905763523143,3.2149075865745544,120,0.001,SAMME.R
0.22145332129814102,3.6954201459884644,140,0.001,SAMME.R
0.2346843164873157,4.787459492683411,180,0.001,SAMME.R
0.23937628023413496,5.34760844707489,200,0.001,SAMME.R
0.22953172797484359,0.5413084030151367,20,0.01,SAMME.R
0.25386577255952464,0.7993908524513245,30,0.01,SAMME.R
0.2686685647787562,1.0545074939727783,40,0.01,SAMME.R
0.29887025592228433,1.5945125222206116,60,0.01,SAMME.R
0.29753113975560885,2.1248274445533752,80,0.01,SAMME.R
0.31279791409851415,2.6642683148384094,100,0.01,SAMME.R
0.3194660772616096,3.1856529116630554,120,0.01,SAMME.R
0.3303309400361506,3.6976889967918396,140,0.01,SAMME.R
0.3367760685880261,4.773003935813904,180,0.01,SAMME.R
0.343090322862559,5.30202329158783,200,0.01,SAMME.R
0.30360218801495975,0.5522724390029907,20,0.1,SAMME.R
0.3172432323150277,0.806715726852417,30,0.1,SAMME.R
0.34107711477232155,1.062920331954956,40,0.1,SAMME.R
0.3949887825429708,1.6104567050933838,60,0.1,SAMME.R
0.4200940636054952,2.1153485774993896,80,0.1,SAMME.R
0.4429799121710409,2.6557814478874207,100,0.1,SAMME.R
0.459712111341154,3.193235397338867,120,0.1,SAMME.R
0.47457155634904574,3.7152231335639954,140,0.1,SAMME.R
0.48154214348353636,4.821623861789703,180,0.1,SAMME.R
0.48875959316524825,5.334764242172241,200,0.1,SAMME.R
0.3118249954978789,0.5424529314041138,20,0.2,SAMME.R
0.3848770855851327,0.8070908188819885,30,0.2,SAMME.R
0.4139464288534692,1.0666528940200806,40,0.2,SAMME.R
0.45748920460402065,1.5872755646705627,60,0.2,SAMME.R
0.4796013823002459,2.1045420169830322,80,0.2,SAMME.R
0.49476333162996927,2.6655240654945374,100,0.2,SAMME.R
0.5005827772816437,3.175714433193207,120,0.2,SAMME.R
0.5085565429609427,3.9165323972702026,140,0.2,SAMME.R
0.5126042506672948,4.820180773735046,180,0.2,SAMME.R
0.507963635247729,5.316350221633911,200,0.2,SAMME.R
0.3339297278250634,0.5522726774215698,20,0.3,SAMME.R
0.3877813016157244,0.8257952332496643,30,0.3,SAMME.R
0.41727318418659953,1.1023149490356445,40,0.3,SAMME.R
0.4693244643434046,1.6540759205818176,60,0.3,SAMME.R
0.49231544995279564,2.130948841571808,80,0.3,SAMME.R
0.505411913039006,2.811480939388275,100,0.3,SAMME.R
0.5177602286606229,3.260287046432495,120,0.3,SAMME.R
0.5167679223123859,3.743773877620697,140,0.3,SAMME.R
0.5105386583153895,4.840057134628296,180,0.3,SAMME.R
0.5016084753067678,5.331597626209259,200,0.3,SAMME.R
